BA  F1  MCC
0.6959239415905032	0.9378185524974515	0.32127840992726575
0.6775921840529467	0.9445005045408678	0.3162775931291013
0.7231075697211156	0.9538152610441767	0.40883264607917497
0.735157894736842	0.9535353535353536	0.4227150408119011
0.7431978148965228	0.962	0.47502892707423056
0.7158840214308225	0.9590409590409591	0.42662259261479624
0.6704223132682005	0.9498997995991986	0.3255099537335619
0.7211155378486056	0.9517102615694165	0.39745662838954166
0.6785901880449627	0.9455645161290321	0.321023545333778
0.6533340322918851	0.9448345035105316	0.28379409378714154
